player_name,year,target_points,datapoints,points,preseason_rank,passing_attempts,passing_completions,passing_yards,passing_touchdowns,passing_interceptions,passing_two_points,rushing_attempts,rushing_yards,rushing_touchdowns,rushing_two_points,receiving_receptions,receiving_yards,receiving_touchdowns,receiving_two_points,fumble_fumbles,fumble_touchdowns,pat_attempts,pat_made,fg_attempts,fg_made,fifty_yd_fg_made,defensive_sacks,defensive_interceptions,defensive_safeties,defensive_fumble_recoveries,defensive_blocked_kicks,defensive_touchdowns,defensive_points_against,defensive_passing_yards_allowed,defensive_rushing_yards_allowed,defensive_total_yards_allowed
Jay Feely,2013,3.5,15,7.666666666666667,117,,,,,,,,,,,,,,,,,2.2,2.2,2.066666666666667,1.7333333333333334,0.13333333333333333,,,,,,,,,,
Billy Cundiff,2010,7.642857142857143,15,6.866666666666666,58,,,,,,,,,,,,,,,,,2.466666666666667,2.466666666666667,1.6,1.4666666666666666,0.0,,,,,,,,,,
Billy Cundiff,2011,7.6,14,7.642857142857143,107,,,,,,,,,,,,,,,,,2.5714285714285716,2.5714285714285716,2.2857142857142856,1.6428571428571428,0.07142857142857142,,,,,,,,,,
Billy Cundiff,2012,6.1875,5,7.6,139,,,,,,,,,,,,,,,,,3.4,3.4,2.4,1.4,0.0,,,,,,,,,,
Billy Cundiff,2013,7.384615384615385,16,6.1875,112,,,,,,,,,,,,,,,,,2.0,2.0,1.625,1.3125,0.125,,,,,,,,,,
Ryan Longwell,2010,6.75,16,5.0625,16,,,,,,,,,,,,,,,,,1.9375,1.875,1.125,1.0625,0.0,,,,,,,,,,
Ryan Longwell,2011,,16,6.75,37,,,,,,,,,,,,,,,,,2.4375,2.375,1.75,1.375,0.125,,,,,,,,,,
Ryan Longwell,2012,,0,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Longwell,2013,,0,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Kaeding,2010,,11,6.909090909090909,107,,,,,,,,,,,,,,,,,3.090909090909091,3.090909090909091,1.6363636363636365,1.2727272727272727,0.0,,,,,,,,,,
Nate Kaeding,2011,8.25,0,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Kaeding,2012,,4,8.25,147,,,,,,,,,,,,,,,,,2.25,2.25,2.25,2.0,0.0,,,,,,,,,,
Nate Kaeding,2013,,0,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Hartley,2010,,14,7.428571428571429,61,,,,,,,,,,,,,,,,,2.857142857142857,2.857142857142857,1.7857142857142858,1.4285714285714286,0.14285714285714285,,,,,,,,,,
Garrett Hartley,2011,7.3125,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Hartley,2012,7.785714285714286,16,7.3125,114,,,,,,,,,,,,,,,,,3.5625,3.5625,1.375,1.125,0.1875,,,,,,,,,,
Garrett Hartley,2013,5.5,14,7.785714285714286,154,,,,,,,,,,,,,,,,,2.9285714285714284,2.9285714285714284,2.142857142857143,1.5714285714285714,0.07142857142857142,,,,,,,,,,
